Id,IsAccountPrivate,IsVerified,HasProfilePicture,NumberFollowing,NumberFollowers,NumberLikes,HasInstagramLink,HasYoutubeLink,HasAccountDescription,HasLinkInDescription,PostsExist,NumberOfPosts,FollowingToFollowerRatio,LikesToFollowerRatio,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfCharacters,AverageNumberOfForwardings,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfUsedFilters,AverageNumberOfViews,LikesToViewRatio,CommentsToViewRatio
89AFB4BB-1AC9-4CCC-82AE-F0D4E451A08C,1,0,1.0,301,22,0.0,0,0,0.0,0.0,0.0,0.0,13.681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1B3F7F4-AA13-45A2-81E2-F0D80844CCB1,0,0,1.0,2986,621,4778.0,0,0,1.0,0.0,1.0,20.0,4.808373590982287,7.694041867954912,0.15,1.6,20.5,0.05,7.65,0.35,0.1,64.8,0.1180555555555555,0.0246913580246913
E50A9880-2540-419A-B8EF-F0DA8443C931,0,0,1.0,709,46,394.0,0,0,0.0,0.0,1.0,20.0,15.41304347826087,8.565217391304348,0.35,0.25,4.65,0.0,14.05,0.0,0.2,124.6,0.112760834670947,0.0020064205457463
CB93F0B5-2013-466E-B990-F0E0BE179F4F,1,0,1.0,15,6,0.0,0,0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C69EB636-9606-41F6-95B0-F0E7DE827A1B,0,0,1.0,1066,28,2.0,0,0,0.0,0.0,1.0,4.0,38.07142857142857,0.07142857142857142,0.5,0.0,13.25,0.0,0.5,0.0,0.25,1.5,0.3333333333333333,0.0
3485243D-D6B8-4BF3-A647-F0E97D3FF3E6,0,0,1.0,8051,474,1008.0,0,0,1.0,0.0,0.0,0.0,16.985232067510548,2.1265822784810124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0C8E52AA-6E0C-4EC5-9BC0-F0EB61F368BF,0,0,1.0,2057,469,557.0,0,0,1.0,0.0,1.0,18.0,4.38592750533049,1.187633262260128,4.055555555555555,4.166666666666667,71.72222222222223,0.1666666666666666,30.88888888888889,0.3888888888888889,0.1666666666666666,234.55555555555557,0.1316911416390336,0.0177640928469919
A0C17700-C333-4BE1-A750-F0F1616DB811,0,0,1.0,910,355,836.0,0,0,0.0,0.0,1.0,19.0,2.563380281690141,2.3549295774647887,0.0,1.4736842105263157,4.0,0.8947368421052632,40.31578947368421,0.0,0.0526315789473684,308.6842105263158,0.1306052855924978,0.004774083546462
513FD693-48D6-4FA5-945A-F0F82208D0BB,0,0,1.0,24,1,0.0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76CF83B6-CE13-44FA-B245-F0FB31A3FCA8,0,0,1.0,2132,96,48.0,0,0,0.0,0.0,1.0,4.0,22.208333333333332,0.5,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.25,0.5393258426966292,0.0
401A3AFA-94FE-4092-A5A6-F0FC493ECD8B,0,0,1.0,28,95,13.0,1,0,1.0,0.0,1.0,1.0,0.29473684210526313,0.1368421052631579,0.0,0.0,0.0,0.0,13.0,0.0,0.0,98.0,0.1326530612244898,0.0
9E2A706A-693A-4678-AED0-F0FE738F96CB,1,0,1.0,72,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1E7564B3-D71B-448E-AA5E-F1050F4228A7,0,0,1.0,34,1,0.0,0,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C883B7E1-FCE9-48B7-995C-F106C71E26AD,0,0,1.0,62,6,26.0,0,0,1.0,0.0,1.0,2.0,10.333333333333334,4.333333333333333,1.0,0.5,21.5,0.0,1.0,0.0,0.0,21.5,0.0465116279069767,0.0232558139534883
D4E3F8D8-3232-42C6-8C50-F1140F7A59AF,0,0,1.0,364,3,0.0,0,0,0.0,0.0,1.0,3.0,121.33333333333333,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1CF9EF5D-F23D-4665-A45F-F12C0CC6879B,0,0,1.0,95,139500,2500000.0,1,0,1.0,0.0,1.0,20.0,0.0006810035842293907,17.921146953405017,4.35,19.25,90.3,13.3,2789.6,0.1,0.0,39711.0,0.0702475384654126,0.0004847523356248
75B73280-8E93-4A5B-87BB-F12DAA0E3FBA,0,0,1.0,1591,232400,4300000.0,1,1,1.0,0.0,1.0,20.0,0.006845955249569708,18.502581755593805,3.1,17.5,100.3,1.8,2041.45,0.15,0.0,10085.55,0.2024133537585952,0.0017351557426218
EB063FCD-B9D0-415C-B509-F143044327BE,0,0,1.0,5152,277,1228.0,0,0,1.0,0.0,1.0,20.0,18.59927797833935,4.433212996389892,0.8,0.2,22.55,0.0,4.2,0.0,0.1,13.7,0.3065693430656934,0.0145985401459854
0D5D3A71-AEE0-415B-B505-F143F5F4D936,0,0,1.0,25,11,61.0,1,0,0.0,0.0,1.0,9.0,2.272727272727273,5.545454545454546,0.4444444444444444,0.0,6.111111111111111,0.2222222222222222,6.777777777777778,0.0,0.3333333333333333,227.0,0.0298580518844836,0.0
06F34578-D30A-48C8-AF6C-F15519CE775F,0,0,1.0,1824,319,2.0,0,0,1.0,0.0,0.0,0.0,5.717868338557993,0.006269592476489028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FB281A30-43C5-4942-A7F6-F15F6A4114A2,0,0,1.0,412,12,21.0,0,0,0.0,0.0,1.0,20.0,34.333333333333336,1.75,0.3,0.05,5.5,0.0,0.3,0.15,0.2,15.0,0.02,0.0033333333333333
4832DCA4-F373-44AB-BA08-F17273126CC7,0,0,1.0,86,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE3FB9A3-7DFA-4008-AA8C-F173BFABC0B9,0,0,1.0,175,42,121.0,0,0,1.0,0.0,1.0,20.0,4.166666666666667,2.880952380952381,0.1,0.1,1.1,0.0,2.95,0.0,0.05,71.25,0.0414035087719298,0.0014035087719298
